TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2017-21,NTA2020,50101,10,Mott Haven-Port Morris,"2,423",11.6
2017-21,NTA2020,50102,10,Melrose,"2,291",13.3
2017-21,NTA2020,50201,10,Hunts Point,"1,026",16.3
2017-21,NTA2020,50202,10,Longwood,"2,705",14.7
2017-21,NTA2020,50301,10,Morrisania,"2,287",14.5
2017-21,NTA2020,50302,10,Claremont Village-Claremont (East),"1,390",14.6
2017-21,NTA2020,50303,10,Crotona Park East,"1,286",9.6
2017-21,NTA2020,50401,10,Concourse-Concourse Village,"3,205",10.0
2017-21,NTA2020,50402,10,Highbridge,"1,836",12.3
2017-21,NTA2020,50403,10,Mount Eden-Claremont (West),"3,769",15.7
2017-21,NTA2020,50501,10,University Heights (South)-Morris Heights,"3,520",13.9
2017-21,NTA2020,50502,10,Mount Hope,"2,804",12.6
2017-21,NTA2020,50503,10,Fordham Heights,"2,347",15.0
2017-21,NTA2020,50601,10,West Farms,"1,541",19.5
2017-21,NTA2020,50602,10,Tremont,"1,724",12.7
2017-21,NTA2020,50603,10,Belmont,"2,399",16.2
2017-21,NTA2020,50701,10,University Heights (North)-Fordham,"3,080",13.5
2017-21,NTA2020,50702,10,Bedford Park,"3,629",12.7
2017-21,NTA2020,50703,10,Norwood,"2,195",10.7
2017-21,NTA2020,50801,10,Kingsbridge Heights-Van Cortlandt Village,"1,869",10.6
2017-21,NTA2020,50802,10,Kingsbridge-Marble Hill,"1,148",9.2
2017-21,NTA2020,50803,10,Riverdale-Spuyten Duyvil,"1,182",5.4
2017-21,NTA2020,50901,10,Soundview-Bruckner-Bronx River,"2,931",10.5
2017-21,NTA2020,50902,10,Soundview-Clason Point,"1,597",9.8
2017-21,NTA2020,50903,10,Castle Hill-Unionport,"1,576",9.2
2017-21,NTA2020,50904,10,Parkchester,"1,651",10.7
2017-21,NTA2020,51001,10,Westchester Square,558,7.8
2017-21,NTA2020,51002,10,Throgs Neck-Schuylerville,"1,696",7.1
2017-21,NTA2020,51003,10,Pelham Bay-Country Club-City Island,"1,199",8.3
2017-21,NTA2020,51004,10,Co-op City,"1,257",7.3
2017-21,NTA2020,51101,10,Pelham Parkway-Van Nest,"1,647",10.2
2017-21,NTA2020,51102,10,Morris Park,996,8.3
2017-21,NTA2020,51103,10,Pelham Gardens,905,6.5
2017-21,NTA2020,51104,10,Allerton,"1,968",11.5
2017-21,NTA2020,51201,10,Williamsbridge-Olinville,"3,265",10.9
2017-21,NTA2020,51202,10,Eastchester-Edenwald-Baychester,"2,855",9.9
2017-21,NTA2020,51203,10,Wakefield-Woodlawn,"2,117",8.4
2017-21,NTA2020,470101,10,Greenpoint,"1,938",7.4
2017-21,NTA2020,470102,10,Williamsburg,"2,507",6.0
2017-21,NTA2020,470103,10,South Williamsburg,974,7.6
2017-21,NTA2020,470104,10,East Williamsburg,"2,193",7.0
2017-21,NTA2020,470201,10,Brooklyn Heights,738,4.8
2017-21,NTA2020,470202,10,Downtown Brooklyn-DUMBO-Boerum Hill,"1,572",6.6
2017-21,NTA2020,470203,10,Fort Greene,"1,791",8.8
2017-21,NTA2020,470204,10,Clinton Hill,"1,268",7.2
2017-21,NTA2020,470301,10,Bedford-Stuyvesant (West),"3,421",7.2
2017-21,NTA2020,470302,10,Bedford-Stuyvesant (East),"4,036",8.3
2017-21,NTA2020,470401,10,Bushwick (West),"2,220",6.3
2017-21,NTA2020,470402,10,Bushwick (East),"2,227",6.5
2017-21,NTA2020,470501,10,Cypress Hills,986,5.0
2017-21,NTA2020,470502,10,East New York (North),"2,158",11.2
2017-21,NTA2020,470503,10,East New York-New Lots,"3,035",13.3
2017-21,NTA2020,470504,10,Spring Creek-Starrett City,497,7.7
2017-21,NTA2020,470505,10,East New York-City Line,"1,296",6.7
2017-21,NTA2020,470601,10,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,"2,867",7.8
2017-21,NTA2020,470602,10,Park Slope,"2,084",5.5
2017-21,NTA2020,470701,10,Windsor Terrace-South Slope,923,6.0
2017-21,NTA2020,470702,10,Sunset Park (West),"1,639",5.9
2017-21,NTA2020,470703,10,Sunset Park (Central),"1,750",7.6
2017-21,NTA2020,470801,10,Prospect Heights,756,4.9
2017-21,NTA2020,470802,10,Crown Heights (North),"4,103",8.4
2017-21,NTA2020,470901,10,Crown Heights (South),"2,300",8.4
2017-21,NTA2020,470902,10,Prospect Lefferts Gardens-Wingate,"1,791",6.8
2017-21,NTA2020,471001,10,Bay Ridge,"2,721",6.0
2017-21,NTA2020,471002,10,Dyker Heights,"1,522",7.1
2017-21,NTA2020,471101,10,Bensonhurst,"3,604",7.1
2017-21,NTA2020,471102,10,Bath Beach,848,5.3
2017-21,NTA2020,471103,10,Gravesend (West),"2,376",8.1
2017-21,NTA2020,471201,10,Sunset Park (East)-Borough Park (West),"1,393",9.9
2017-21,NTA2020,471202,10,Borough Park,"2,029",7.5
2017-21,NTA2020,471203,10,Kensington,"1,228",6.3
2017-21,NTA2020,471204,10,Mapleton-Midwood (West),878,5.6
2017-21,NTA2020,471301,10,Gravesend (South),"1,307",10.2
2017-21,NTA2020,471302,10,Coney Island-Sea Gate,"1,554",8.1
2017-21,NTA2020,471303,10,Brighton Beach,502,3.6
2017-21,NTA2020,471401,10,Flatbush,"1,949",5.0
2017-21,NTA2020,471402,10,Flatbush (West)-Ditmas Park-Parkville,"1,534",6.9
2017-21,NTA2020,471403,10,Midwood,"1,291",5.5
2017-21,NTA2020,471501,10,Gravesend (East)-Homecrest,"1,823",7.5
2017-21,NTA2020,471502,10,Madison,"1,122",5.6
2017-21,NTA2020,471503,10,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,"1,642",5.0
2017-21,NTA2020,471601,10,Ocean Hill,"1,172",6.5
2017-21,NTA2020,471602,10,Brownsville,"3,870",18.8
2017-21,NTA2020,471701,10,East Flatbush-Erasmus,"1,455",6.0
2017-21,NTA2020,471702,10,East Flatbush-Farragut,"1,290",7.3
2017-21,NTA2020,471703,10,East Flatbush-Rugby,"1,346",6.3
2017-21,NTA2020,471704,10,East Flatbush-Remsen Village,"2,067",11.2
2017-21,NTA2020,471801,10,Flatlands,"2,643",7.6
2017-21,NTA2020,471802,10,Marine Park-Mill Basin-Bergen Beach,713,3.2
2017-21,NTA2020,471803,10,Canarsie,"2,438",5.6
2017-21,NTA2020,610101,10,Financial District-Battery Park City,"1,146",3.4
2017-21,NTA2020,610102,10,Tribeca-Civic Center,481,3.6
2017-21,NTA2020,610201,10,SoHo-Little Italy-Hudson Square,395,2.5
2017-21,NTA2020,610202,10,Greenwich Village,"1,234",6.0
2017-21,NTA2020,610203,10,West Village,"1,652",7.1
2017-21,NTA2020,610301,10,Chinatown-Two Bridges,"1,892",11.1
2017-21,NTA2020,610302,10,Lower East Side,"1,259",5.5
2017-21,NTA2020,610303,10,East Village,"2,257",5.5
2017-21,NTA2020,610401,10,Chelsea-Hudson Yards,"1,890",4.4
2017-21,NTA2020,610402,10,Hell's Kitchen,"2,562",6.8
2017-21,NTA2020,610501,10,Midtown South-Flatiron-Union Square,953,5.0
2017-21,NTA2020,610502,10,Midtown-Times Square,544,4.0
2017-21,NTA2020,610601,10,Stuyvesant Town-Peter Cooper Village,394,2.9
2017-21,NTA2020,610602,10,Gramercy,630,3.4
2017-21,NTA2020,610603,10,Murray Hill-Kips Bay,"1,628",4.2
2017-21,NTA2020,610604,10,East Midtown-Turtle Bay,"1,009",3.8
2017-21,NTA2020,610701,10,Upper West Side-Lincoln Square,"2,239",5.9
2017-21,NTA2020,610702,10,Upper West Side (Central),"2,765",4.7
2017-21,NTA2020,610703,10,Upper West Side-Manhattan Valley,"2,395",7.9
2017-21,NTA2020,610801,10,Upper East Side-Lenox Hill-Roosevelt Island,"1,754",3.6
2017-21,NTA2020,610802,10,Upper East Side-Carnegie Hill,"1,553",5.3
2017-21,NTA2020,610803,10,Upper East Side-Yorkville,"1,891",3.7
2017-21,NTA2020,610901,10,Morningside Heights,"1,569",8.2
2017-21,NTA2020,610902,10,Manhattanville-West Harlem,"1,445",11.4
2017-21,NTA2020,610903,10,Hamilton Heights-Sugar Hill,"2,623",8.3
2017-21,NTA2020,611001,10,Harlem (South),"1,947",6.7
2017-21,NTA2020,611002,10,Harlem (North),"4,615",11.0
2017-21,NTA2020,611101,10,East Harlem (South),"2,652",9.6
2017-21,NTA2020,611102,10,East Harlem (North),"2,357",8.5
2017-21,NTA2020,611201,10,Washington Heights (South),"6,124",13.0
2017-21,NTA2020,611202,10,Washington Heights (North),"5,947",12.4
2017-21,NTA2020,611203,10,Inwood,"1,990",8.3
2017-21,NTA2020,810101,10,Astoria (North)-Ditmars-Steinway,"2,047",7.1
2017-21,NTA2020,810102,10,Old Astoria-Hallets Point,611,8.4
2017-21,NTA2020,810103,10,Astoria (Central),"2,316",7.1
2017-21,NTA2020,810104,10,Astoria (East)-Woodside (North),"1,775",7.8
2017-21,NTA2020,810105,10,Queensbridge-Ravenswood-Dutch Kills,952,7.0
2017-21,NTA2020,810201,10,Long Island City-Hunters Point,"1,037",6.2
2017-21,NTA2020,810202,10,Sunnyside,"2,034",6.9
2017-21,NTA2020,810203,10,Woodside,"1,314",5.0
2017-21,NTA2020,810301,10,Jackson Heights,"4,662",9.1
2017-21,NTA2020,810302,10,East Elmhurst,866,6.9
2017-21,NTA2020,810303,10,North Corona,790,3.3
2017-21,NTA2020,810401,10,Elmhurst,"3,008",5.3
2017-21,NTA2020,810402,10,Corona,"2,353",6.3
2017-21,NTA2020,810501,10,Maspeth,"1,468",6.5
2017-21,NTA2020,810502,10,Ridgewood,"3,076",7.4
2017-21,NTA2020,810503,10,Glendale,"1,068",5.6
2017-21,NTA2020,810504,10,Middle Village,897,4.6
2017-21,NTA2020,810601,10,Rego Park,803,5.0
2017-21,NTA2020,810602,10,Forest Hills,"2,375",4.8
2017-21,NTA2020,810701,10,College Point,"1,217",8.2
2017-21,NTA2020,810702,10,Whitestone-Beechhurst,"1,115",7.6
2017-21,NTA2020,810703,10,Bay Terrace-Clearview,750,6.9
2017-21,NTA2020,810704,10,Murray Hill-Broadway Flushing,"1,381",5.0
2017-21,NTA2020,810705,10,East Flushing,"1,011",6.8
2017-21,NTA2020,810706,10,Queensboro Hill,532,5.2
2017-21,NTA2020,810707,10,Flushing-Willets Point,"1,717",5.7
2017-21,NTA2020,810801,10,Kew Gardens Hills,"1,046",6.1
2017-21,NTA2020,810802,10,Pomonok-Electchester-Hillcrest,"1,589",9.0
2017-21,NTA2020,810803,10,Fresh Meadows-Utopia,526,4.7
2017-21,NTA2020,810804,10,Jamaica Estates-Holliswood,"1,127",8.8
2017-21,NTA2020,810805,10,Jamaica Hills-Briarwood,"1,994",9.3
2017-21,NTA2020,810901,10,Kew Gardens,719,5.4
2017-21,NTA2020,810902,10,Richmond Hill,"1,074",5.7
2017-21,NTA2020,810903,10,South Richmond Hill,"1,080",8.3
2017-21,NTA2020,810904,10,Ozone Park (North),"1,108",8.1
2017-21,NTA2020,810905,10,Woodhaven,"1,684",7.8
2017-21,NTA2020,811001,10,South Ozone Park,"3,910",8.7
2017-21,NTA2020,811002,10,Ozone Park,775,6.2
2017-21,NTA2020,811003,10,Howard Beach-Lindenwood,"1,350",9.3
2017-21,NTA2020,811101,10,Auburndale,861,4.8
2017-21,NTA2020,811102,10,Bayside,893,4.7
2017-21,NTA2020,811103,10,Douglaston-Little Neck,749,5.5
2017-21,NTA2020,811104,10,Oakland Gardens-Hollis Hills,708,5.2
2017-21,NTA2020,811201,10,Jamaica,"2,576",8.6
2017-21,NTA2020,811202,10,South Jamaica,"3,375",14.9
2017-21,NTA2020,811203,10,Baisley Park,"2,269",9.7
2017-21,NTA2020,811204,10,Springfield Gardens (North)-Rochdale Village,"1,142",7.1
2017-21,NTA2020,811205,10,St. Albans,"1,583",5.4
2017-21,NTA2020,811206,10,Hollis,790,6.3
2017-21,NTA2020,811301,10,Glen Oaks-Floral Park-New Hyde Park,507,4.3
2017-21,NTA2020,811302,10,Bellerose,952,6.6
2017-21,NTA2020,811303,10,Queens Village,"2,813",8.9
2017-21,NTA2020,811304,10,Cambria Heights,665,5.7
2017-21,NTA2020,811305,10,Laurelton,847,5.6
2017-21,NTA2020,811306,10,Springfield Gardens (South)-Brookville,861,7.1
2017-21,NTA2020,811307,10,Rosedale,"1,031",7.1
2017-21,NTA2020,811401,10,Far Rockaway-Bayswater,"2,843",10.1
2017-21,NTA2020,811402,10,Rockaway Beach-Arverne-Edgemere,"1,875",9.8
2017-21,NTA2020,811403,10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,713,5.9
2017-21,NTA2020,850101,10,St. George-New Brighton,577,6.6
2017-21,NTA2020,850102,10,Tompkinsville-Stapleton-Clifton-Fox Hills,487,6.4
2017-21,NTA2020,850103,10,Rosebank-Shore Acres-Park Hill,972,8.2
2017-21,NTA2020,850104,10,West New Brighton-Silver Lake-Grymes Hill,710,3.9
2017-21,NTA2020,850105,10,Westerleigh-Castleton Corners,802,5.2
2017-21,NTA2020,850106,10,Port Richmond,703,7.8
2017-21,NTA2020,850107,10,Mariner's Harbor-Arlington-Graniteville,"1,022",6.3
2017-21,NTA2020,850201,10,Grasmere-Arrochar-South Beach-Dongan Hills,"1,037",5.8
2017-21,NTA2020,850202,10,New Dorp-Midland Beach,741,5.6
2017-21,NTA2020,850203,10,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,782,5.7
2017-21,NTA2020,850204,10,New Springville-Willowbrook-Bulls Head-Travis,"1,150",5.4
2017-21,NTA2020,850301,10,Oakwood-Richmondtown,699,6.3
2017-21,NTA2020,850302,10,Great Kills-Eltingville,"1,350",4.8
2017-21,NTA2020,850303,10,Arden Heights-Rossville,958,6.0
2017-21,NTA2020,850304,10,Annadale-Huguenot-Prince's Bay-Woodrow,792,3.7
2017-21,NTA2020,850305,10,Tottenville-Charleston,162,2.0
2017-21,CDTA2020,501,7,Melrose-Mott Haven-Port Morris (CD 1),"4,714",12.4
2017-21,CDTA2020,502,7,Longwood-Hunts Point (CD 2),"3,731",15.1
2017-21,CDTA2020,503,7,Morrisania-Crotona Park East (CD 3),"4,963",12.8
2017-21,CDTA2020,504,7,Highbridge-Concourse (CD 4),"8,810",12.4
2017-21,CDTA2020,505,7,Morris Heights-Mount Hope (CD 5),"8,671",13.7
2017-21,CDTA2020,506,7,Tremont-Belmont-West Farms (CD 6),"5,664",15.6
2017-21,CDTA2020,507,7,Fordham-Bedford Park-Norwood (CD 7),"8,904",12.4
2017-21,CDTA2020,508,7,Riverdale-Kingsbridge-Marble Hill (CD 8),"4,199",8.1
2017-21,CDTA2020,509,7,Soundview-Parkchester (CD 9),"7,755",10.1
2017-21,CDTA2020,510,7,Co-op City-Throgs Neck (CD 10),"4,710",7.5
2017-21,CDTA2020,511,7,Pelham Parkway-Morris Park (CD 11),"5,516",9.3
2017-21,CDTA2020,512,7,Wakefield-Williamsbridge-Eastchester (CD 12),"8,237",9.8
2017-21,CDTA2020,4701,7,Williamsburg-Greenpoint (CD 1),"7,612",6.8
2017-21,CDTA2020,4702,7,Downtown Brooklyn-Fort Greene (CD 2),"5,369",7.0
2017-21,CDTA2020,4703,7,Bedford-Stuyvesant (CD 3),"7,457",7.7
2017-21,CDTA2020,4704,7,Bushwick (CD 4),"4,447",6.4
2017-21,CDTA2020,4705,7,East New York-Cypress Hills (CD 5),"7,972",9.1
2017-21,CDTA2020,4706,7,Park Slope-Carroll Gardens (CD 6),"4,951",6.7
2017-21,CDTA2020,4707,7,Sunset Park-Windsor Terrace (CD 7),"4,312",6.5
2017-21,CDTA2020,4708,7,Crown Heights (North) (CD 8),"4,859",7.5
2017-21,CDTA2020,4709,7,Crown Heights (South) (CD 9),"4,091",7.6
2017-21,CDTA2020,4710,7,Bay Ridge-Dyker Heights (CD 10),"4,243",6.4
2017-21,CDTA2020,4711,7,Bensonhurst-Bath Beach (CD 11),"6,828",7.1
2017-21,CDTA2020,4712,7,Borough Park-Kensington (CD 12),"5,528",7.2
2017-21,CDTA2020,4713,7,Coney Island-Brighton Beach (CD 13),"3,363",7.3
2017-21,CDTA2020,4714,7,Flatbush-Midwood (CD 14),"4,774",5.7
2017-21,CDTA2020,4715,7,Sheepshead Bay-Gravesend (East) (CD 15),"4,587",6.0
2017-21,CDTA2020,4716,7,Ocean Hill-Brownsville (CD 16),"5,042",13.1
2017-21,CDTA2020,4717,7,East Flatbush (CD 17),"6,158",7.5
2017-21,CDTA2020,4718,7,Canarsie-Flatlands (CD 18),"5,794",5.8
2017-21,CDTA2020,6101,7,Financial District-Tribeca (CD 1),"1,627",3.4
2017-21,CDTA2020,6102,7,Greenwich Village-SoHo (CD 2),"3,281",5.5
2017-21,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"5,408",6.7
2017-21,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),"4,452",5.5
2017-21,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),"1,497",4.6
2017-21,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),"3,661",3.7
2017-21,CDTA2020,6107,7,Upper West Side (CD 7),"7,399",5.8
2017-21,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),"5,198",4.0
2017-21,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"5,637",8.9
2017-21,CDTA2020,6110,7,Harlem (CD 10),"6,562",9.2
2017-21,CDTA2020,6111,7,East Harlem (CD 11),"5,009",9.0
2017-21,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),"14,061",11.8
2017-21,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"7,701",7.3
2017-21,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),"4,385",6.1
2017-21,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"6,318",7.2
2017-21,CDTA2020,8104,7,Elmhurst-Corona (CD 4),"5,361",5.7
2017-21,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"6,509",6.3
2017-21,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),"3,178",4.8
2017-21,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),"7,723",6.3
2017-21,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),"6,282",7.8
2017-21,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),"5,665",7.0
2017-21,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),"6,035",8.4
2017-21,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),"3,211",5.0
2017-21,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),"11,735",8.8
2017-21,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),"7,676",6.9
2017-21,CDTA2020,8114,7,The Rockaways (CD 14),"5,431",9.1
2017-21,CDTA2020,8501,7,North Shore (CD 1),"5,273",6.1
2017-21,CDTA2020,8502,7,Mid-Island (CD 2),"3,710",5.6
2017-21,CDTA2020,8503,7,South Shore (CD 3),"3,961",4.7
2017-21,UHF42,101,4,Kingsbridge - Riverdale,"3,712",8.1
2017-21,UHF42,102,4,Northeast Bronx,"8,864",8.6
2017-21,UHF42,103,4,Fordham - Bronx Pk,"16,267",12.6
2017-21,UHF42,104,4,Pelham - Throgs Neck,"13,029",9.1
2017-21,UHF42,105,4,Crotona - Tremont,"13,940",14.1
2017-21,UHF42,106,4,High Bridge - Morrisania,"12,470",13.0
2017-21,UHF42,107,4,Hunts Point - Mott Haven,"7,592",12.3
2017-21,UHF42,201,4,Greenpoint,"4,458",6.7
2017-21,UHF42,202,4,Downtown - Heights - Slope,"10,984",6.8
2017-21,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"16,776",9.0
2017-21,UHF42,204,4,East New York,"8,254",9.1
2017-21,UHF42,205,4,Sunset Park,"4,533",7.3
2017-21,UHF42,206,4,Borough Park,"10,534",7.0
2017-21,UHF42,207,4,East Flatbush - Flatbush,"9,942",6.2
2017-21,UHF42,208,4,Canarsie - Flatlands,"5,584",5.5
2017-21,UHF42,209,4,Bensonhurst - Bay Ridge,"6,813",6.4
2017-21,UHF42,210,4,Coney Island - Sheepshead Bay,"8,621",6.4
2017-21,UHF42,211,4,Williamsburg - Bushwick,"9,505",7.7
2017-21,UHF42,301,4,Washington Heights,"17,254",11.0
2017-21,UHF42,302,4,Central Harlem - Morningside Heights,"9,020",9.5
2017-21,UHF42,303,4,East Harlem,"4,737",9.4
2017-21,UHF42,304,4,Upper West Side,"7,717",5.8
2017-21,UHF42,305,4,Upper East Side,"5,128",4.0
2017-21,UHF42,306,4,Chelsea - Clinton,"5,667",5.2
2017-21,UHF42,307,4,Gramercy Park - Murray Hill,"3,758",4.1
2017-21,UHF42,308,4,Greenwich Village - SoHo,"2,911",5.4
2017-21,UHF42,309,4,Union Square - Lower East Side,"6,096",5.8
2017-21,UHF42,310,4,Lower Manhattan,"1,665",4.0
2017-21,UHF42,401,4,Long Island City - Astoria,"9,450",7.2
2017-21,UHF42,402,4,West Queens,"15,708",6.3
2017-21,UHF42,403,4,Flushing - Clearview,"7,887",6.2
2017-21,UHF42,404,4,Bayside - Little Neck,"2,532",5.2
2017-21,UHF42,405,4,Ridgewood - Forest Hills,"8,303",5.6
2017-21,UHF42,406,4,Fresh Meadows,"3,162",6.3
2017-21,UHF42,407,4,Southwest Queens,"11,644",7.7
2017-21,UHF42,408,4,Jamaica,"15,286",9.1
2017-21,UHF42,409,4,Southeast Queens,"10,862",6.2
2017-21,UHF42,410,4,Rockaways,"5,431",9.1
2017-21,UHF42,501,4,Port Richmond,"1,921",5.7
2017-21,UHF42,502,4,Stapleton - St. George,"3,797",6.2
2017-21,UHF42,503,4,Willowbrook,"2,459",5.5
2017-21,UHF42,504,4,South Beach - Tottenville,"4,780",4.9
2017-21,Borough,1,1,Bronx,"75,431",11.2
2017-21,Borough,2,1,Brooklyn,"97,387",7.1
2017-21,Borough,3,1,Manhattan,"64,396",6.6
2017-21,Borough,4,1,Queens,"87,222",7.0
2017-21,Borough,5,1,Staten Island,"12,957",5.5
2017-21,Citywide,1,0,New York City,"337,393",7.5
2016-20,NTA2020,50101,10,Mott Haven-Port Morris,"2,555",12.0
2016-20,NTA2020,50102,10,Melrose,"1,865",10.8
2016-20,NTA2020,50201,10,Hunts Point,747,12.5
2016-20,NTA2020,50202,10,Longwood,"2,262",13.3
2016-20,NTA2020,50301,10,Morrisania,"1,789",11.7
2016-20,NTA2020,50302,10,Claremont Village-Claremont (East),"1,341",13.5
2016-20,NTA2020,50303,10,Crotona Park East,"1,069",8.3
2016-20,NTA2020,50401,10,Concourse-Concourse Village,"2,990",9.9
2016-20,NTA2020,50402,10,Highbridge,"1,537",10.7
2016-20,NTA2020,50403,10,Mount Eden-Claremont (West),"3,285",14.7
2016-20,NTA2020,50501,10,University Heights (South)-Morris Heights,"3,345",14.0
2016-20,NTA2020,50502,10,Mount Hope,"2,585",12.4
2016-20,NTA2020,50503,10,Fordham Heights,"2,298",14.8
2016-20,NTA2020,50601,10,West Farms,"1,146",15.2
2016-20,NTA2020,50602,10,Tremont,"1,658",12.8
2016-20,NTA2020,50603,10,Belmont,"2,179",14.6
2016-20,NTA2020,50701,10,University Heights (North)-Fordham,"2,443",11.4
2016-20,NTA2020,50702,10,Bedford Park,"2,989",10.6
2016-20,NTA2020,50703,10,Norwood,"2,010",10.1
2016-20,NTA2020,50801,10,Kingsbridge Heights-Van Cortlandt Village,"1,415",8.0
2016-20,NTA2020,50802,10,Kingsbridge-Marble Hill,893,7.5
2016-20,NTA2020,50803,10,Riverdale-Spuyten Duyvil,"1,059",4.9
2016-20,NTA2020,50901,10,Soundview-Bruckner-Bronx River,"2,721",9.6
2016-20,NTA2020,50902,10,Soundview-Clason Point,"1,494",9.4
2016-20,NTA2020,50903,10,Castle Hill-Unionport,"1,323",7.5
2016-20,NTA2020,50904,10,Parkchester,"1,393",8.7
2016-20,NTA2020,51001,10,Westchester Square,658,9.3
2016-20,NTA2020,51002,10,Throgs Neck-Schuylerville,"1,445",6.3
2016-20,NTA2020,51003,10,Pelham Bay-Country Club-City Island,"1,074",7.4
2016-20,NTA2020,51004,10,Co-op City,"1,293",7.7
2016-20,NTA2020,51101,10,Pelham Parkway-Van Nest,"1,175",7.9
2016-20,NTA2020,51102,10,Morris Park,872,7.5
2016-20,NTA2020,51103,10,Pelham Gardens,712,5.2
2016-20,NTA2020,51104,10,Allerton,"1,694",9.8
2016-20,NTA2020,51201,10,Williamsbridge-Olinville,"2,870",9.5
2016-20,NTA2020,51202,10,Eastchester-Edenwald-Baychester,"2,300",8.3
2016-20,NTA2020,51203,10,Wakefield-Woodlawn,"1,937",8.1
2016-20,NTA2020,470101,10,Greenpoint,"1,457",6.2
2016-20,NTA2020,470102,10,Williamsburg,"1,721",4.4
2016-20,NTA2020,470103,10,South Williamsburg,932,7.5
2016-20,NTA2020,470104,10,East Williamsburg,"2,485",8.3
2016-20,NTA2020,470201,10,Brooklyn Heights,571,3.9
2016-20,NTA2020,470202,10,Downtown Brooklyn-DUMBO-Boerum Hill,"1,451",6.5
2016-20,NTA2020,470203,10,Fort Greene,"1,428",7.4
2016-20,NTA2020,470204,10,Clinton Hill,"1,041",6.2
2016-20,NTA2020,470301,10,Bedford-Stuyvesant (West),"3,278",7.4
2016-20,NTA2020,470302,10,Bedford-Stuyvesant (East),"3,197",7.0
2016-20,NTA2020,470401,10,Bushwick (West),"2,120",6.5
2016-20,NTA2020,470402,10,Bushwick (East),"1,818",5.7
2016-20,NTA2020,470501,10,Cypress Hills,872,4.8
2016-20,NTA2020,470502,10,East New York (North),"2,079",11.6
2016-20,NTA2020,470503,10,East New York-New Lots,"2,941",13.6
2016-20,NTA2020,470504,10,Spring Creek-Starrett City,488,8.2
2016-20,NTA2020,470505,10,East New York-City Line,"1,104",6.1
2016-20,NTA2020,470601,10,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,"2,116",6.1
2016-20,NTA2020,470602,10,Park Slope,"1,808",5.0
2016-20,NTA2020,470701,10,Windsor Terrace-South Slope,860,5.9
2016-20,NTA2020,470702,10,Sunset Park (West),"1,425",5.4
2016-20,NTA2020,470703,10,Sunset Park (Central),"1,421",6.1
2016-20,NTA2020,470801,10,Prospect Heights,816,5.7
2016-20,NTA2020,470802,10,Crown Heights (North),"3,411",7.3
2016-20,NTA2020,470901,10,Crown Heights (South),"1,879",7.1
2016-20,NTA2020,470902,10,Prospect Lefferts Gardens-Wingate,"1,872",7.3
2016-20,NTA2020,471001,10,Bay Ridge,"2,218",5.2
2016-20,NTA2020,471002,10,Dyker Heights,"1,264",6.3
2016-20,NTA2020,471101,10,Bensonhurst,"3,193",6.6
2016-20,NTA2020,471102,10,Bath Beach,811,5.1
2016-20,NTA2020,471103,10,Gravesend (West),"1,667",6.1
2016-20,NTA2020,471201,10,Sunset Park (East)-Borough Park (West),855,6.2
2016-20,NTA2020,471202,10,Borough Park,"1,477",5.7
2016-20,NTA2020,471203,10,Kensington,"1,137",5.8
2016-20,NTA2020,471204,10,Mapleton-Midwood (West),709,4.7
2016-20,NTA2020,471301,10,Gravesend (South),"1,034",8.3
2016-20,NTA2020,471302,10,Coney Island-Sea Gate,"1,629",9.0
2016-20,NTA2020,471303,10,Brighton Beach,486,3.8
2016-20,NTA2020,471401,10,Flatbush,"1,933",5.3
2016-20,NTA2020,471402,10,Flatbush (West)-Ditmas Park-Parkville,977,4.7
2016-20,NTA2020,471403,10,Midwood,"1,311",5.9
2016-20,NTA2020,471501,10,Gravesend (East)-Homecrest,"1,667",7.1
2016-20,NTA2020,471502,10,Madison,902,4.8
