TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2017-21,NTA2020,50101,10,Mott Haven-Port Morris,"2,242",57.2
2017-21,NTA2020,50102,10,Melrose,"2,334",67.4
2017-21,NTA2020,50201,10,Hunts Point,400,40.4
2017-21,NTA2020,50202,10,Longwood,880,36.8
2017-21,NTA2020,50301,10,Morrisania,"1,310",47.1
2017-21,NTA2020,50302,10,Claremont Village-Claremont (East),985,49.3
2017-21,NTA2020,50303,10,Crotona Park East,912,40.1
2017-21,NTA2020,50401,10,Concourse-Concourse Village,"2,055",48.0
2017-21,NTA2020,50402,10,Highbridge,927,43.0
2017-21,NTA2020,50403,10,Mount Eden-Claremont (West),"1,369",36.0
2017-21,NTA2020,50501,10,University Heights (South)-Morris Heights,"1,645",40.9
2017-21,NTA2020,50502,10,Mount Hope,"1,699",43.2
2017-21,NTA2020,50503,10,Fordham Heights,"1,272",35.0
2017-21,NTA2020,50601,10,West Farms,738,69.3
2017-21,NTA2020,50602,10,Tremont,"1,291",51.2
2017-21,NTA2020,50603,10,Belmont,"1,299",53.5
2017-21,NTA2020,50701,10,University Heights (North)-Fordham,"1,017",29.0
2017-21,NTA2020,50702,10,Bedford Park,"1,712",38.7
2017-21,NTA2020,50703,10,Norwood,859,29.3
2017-21,NTA2020,50801,10,Kingsbridge Heights-Van Cortlandt Village,568,21.3
2017-21,NTA2020,50802,10,Kingsbridge-Marble Hill,842,45.0
2017-21,NTA2020,50803,10,Riverdale-Spuyten Duyvil,230,9.8
2017-21,NTA2020,50901,10,Soundview-Bruckner-Bronx River,"1,972",38.0
2017-21,NTA2020,50902,10,Soundview-Clason Point,927,40.5
2017-21,NTA2020,50903,10,Castle Hill-Unionport,582,25.2
2017-21,NTA2020,50904,10,Parkchester,928,38.9
2017-21,NTA2020,51001,10,Westchester Square,330,27.8
2017-21,NTA2020,51002,10,Throgs Neck-Schuylerville,401,12.8
2017-21,NTA2020,51003,10,Pelham Bay-Country Club-City Island,100,7.3
2017-21,NTA2020,51004,10,Co-op City,266,17.5
2017-21,NTA2020,51101,10,Pelham Parkway-Van Nest,461,22.4
2017-21,NTA2020,51102,10,Morris Park,158,12.6
2017-21,NTA2020,51103,10,Pelham Gardens,546,38.7
2017-21,NTA2020,51104,10,Allerton,725,26.4
2017-21,NTA2020,51201,10,Williamsbridge-Olinville,"1,254",30.3
2017-21,NTA2020,51202,10,Eastchester-Edenwald-Baychester,730,21.5
2017-21,NTA2020,51203,10,Wakefield-Woodlawn,507,17.7
2017-21,NTA2020,470101,10,Greenpoint,51,2.6
2017-21,NTA2020,470102,10,Williamsburg,983,21.8
2017-21,NTA2020,470103,10,South Williamsburg,"4,947",60.8
2017-21,NTA2020,470104,10,East Williamsburg,"1,033",34.4
2017-21,NTA2020,470201,10,Brooklyn Heights,34,1.9
2017-21,NTA2020,470202,10,Downtown Brooklyn-DUMBO-Boerum Hill,337,11.4
2017-21,NTA2020,470203,10,Fort Greene,506,22.3
2017-21,NTA2020,470204,10,Clinton Hill,0,0.0
2017-21,NTA2020,470301,10,Bedford-Stuyvesant (West),"2,771",38.8
2017-21,NTA2020,470302,10,Bedford-Stuyvesant (East),"1,410",28.9
2017-21,NTA2020,470401,10,Bushwick (West),903,41.7
2017-21,NTA2020,470402,10,Bushwick (East),997,33.6
2017-21,NTA2020,470501,10,Cypress Hills,846,26.3
2017-21,NTA2020,470502,10,East New York (North),"1,399",33.3
2017-21,NTA2020,470503,10,East New York-New Lots,"1,126",32.5
2017-21,NTA2020,470504,10,Spring Creek-Starrett City,195,33.8
2017-21,NTA2020,470505,10,East New York-City Line,"1,073",31.0
2017-21,NTA2020,470601,10,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,422,8.0
2017-21,NTA2020,470602,10,Park Slope,129,2.4
2017-21,NTA2020,470701,10,Windsor Terrace-South Slope,123,7.5
2017-21,NTA2020,470702,10,Sunset Park (West),466,14.6
2017-21,NTA2020,470703,10,Sunset Park (Central),789,24.8
2017-21,NTA2020,470801,10,Prospect Heights,147,8.3
2017-21,NTA2020,470802,10,Crown Heights (North),"1,252",23.2
2017-21,NTA2020,470901,10,Crown Heights (South),746,23.1
2017-21,NTA2020,470902,10,Prospect Lefferts Gardens-Wingate,425,17.3
2017-21,NTA2020,471001,10,Bay Ridge,678,13.6
2017-21,NTA2020,471002,10,Dyker Heights,507,20.7
2017-21,NTA2020,471101,10,Bensonhurst,"1,263",18.9
2017-21,NTA2020,471102,10,Bath Beach,441,20.9
2017-21,NTA2020,471103,10,Gravesend (West),883,21.4
2017-21,NTA2020,471201,10,Sunset Park (East)-Borough Park (West),679,33.1
2017-21,NTA2020,471202,10,Borough Park,"6,641",49.3
2017-21,NTA2020,471203,10,Kensington,651,21.3
2017-21,NTA2020,471204,10,Mapleton-Midwood (West),896,24.8
2017-21,NTA2020,471301,10,Gravesend (South),253,15.9
2017-21,NTA2020,471302,10,Coney Island-Sea Gate,631,23.1
2017-21,NTA2020,471303,10,Brighton Beach,496,27.0
2017-21,NTA2020,471401,10,Flatbush,746,18.3
2017-21,NTA2020,471402,10,Flatbush (West)-Ditmas Park-Parkville,407,13.0
2017-21,NTA2020,471403,10,Midwood,866,17.1
2017-21,NTA2020,471501,10,Gravesend (East)-Homecrest,892,19.6
2017-21,NTA2020,471502,10,Madison,643,22.0
2017-21,NTA2020,471503,10,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,535,14.8
2017-21,NTA2020,471601,10,Ocean Hill,"1,143",35.8
2017-21,NTA2020,471602,10,Brownsville,"1,069",38.1
2017-21,NTA2020,471701,10,East Flatbush-Erasmus,355,17.2
2017-21,NTA2020,471702,10,East Flatbush-Farragut,246,18.1
2017-21,NTA2020,471703,10,East Flatbush-Rugby,382,18.1
2017-21,NTA2020,471704,10,East Flatbush-Remsen Village,613,27.0
2017-21,NTA2020,471801,10,Flatlands,634,14.1
2017-21,NTA2020,471802,10,Marine Park-Mill Basin-Bergen Beach,140,4.7
2017-21,NTA2020,471803,10,Canarsie,"1,189",20.4
2017-21,NTA2020,610101,10,Financial District-Battery Park City,49,1.8
2017-21,NTA2020,610102,10,Tribeca-Civic Center,10,0.6
2017-21,NTA2020,610201,10,SoHo-Little Italy-Hudson Square,48,7.8
2017-21,NTA2020,610202,10,Greenwich Village,17,1.5
2017-21,NTA2020,610203,10,West Village,20,1.9
2017-21,NTA2020,610301,10,Chinatown-Two Bridges,334,26.7
2017-21,NTA2020,610302,10,Lower East Side,504,33.3
2017-21,NTA2020,610303,10,East Village,645,37.9
2017-21,NTA2020,610401,10,Chelsea-Hudson Yards,145,8.2
2017-21,NTA2020,610402,10,Hell's Kitchen,17,1.5
2017-21,NTA2020,610501,10,Midtown South-Flatiron-Union Square,12,1.2
2017-21,NTA2020,610502,10,Midtown-Times Square,12,2.8
2017-21,NTA2020,610601,10,Stuyvesant Town-Peter Cooper Village,0,0.0
2017-21,NTA2020,610602,10,Gramercy,25,2.4
2017-21,NTA2020,610603,10,Murray Hill-Kips Bay,96,4.7
2017-21,NTA2020,610604,10,East Midtown-Turtle Bay,0,0.0
2017-21,NTA2020,610701,10,Upper West Side-Lincoln Square,366,10.4
2017-21,NTA2020,610702,10,Upper West Side (Central),404,6.3
2017-21,NTA2020,610703,10,Upper West Side-Manhattan Valley,537,28.0
2017-21,NTA2020,610801,10,Upper East Side-Lenox Hill-Roosevelt Island,148,2.6
2017-21,NTA2020,610802,10,Upper East Side-Carnegie Hill,17,0.8
2017-21,NTA2020,610803,10,Upper East Side-Yorkville,68,1.9
2017-21,NTA2020,610901,10,Morningside Heights,323,24.1
2017-21,NTA2020,610902,10,Manhattanville-West Harlem,356,27.3
2017-21,NTA2020,610903,10,Hamilton Heights-Sugar Hill,760,33.5
2017-21,NTA2020,611001,10,Harlem (South),551,19.1
2017-21,NTA2020,611002,10,Harlem (North),"2,096",36.9
2017-21,NTA2020,611101,10,East Harlem (South),"1,100",35.0
2017-21,NTA2020,611102,10,East Harlem (North),"1,514",35.7
2017-21,NTA2020,611201,10,Washington Heights (South),"1,054",32.9
2017-21,NTA2020,611202,10,Washington Heights (North),721,18.8
2017-21,NTA2020,611203,10,Inwood,604,23.6
2017-21,NTA2020,810101,10,Astoria (North)-Ditmars-Steinway,128,5.0
2017-21,NTA2020,810102,10,Old Astoria-Hallets Point,234,29.7
2017-21,NTA2020,810103,10,Astoria (Central),346,17.6
2017-21,NTA2020,810104,10,Astoria (East)-Woodside (North),152,8.5
2017-21,NTA2020,810105,10,Queensbridge-Ravenswood-Dutch Kills,276,18.0
2017-21,NTA2020,810201,10,Long Island City-Hunters Point,0,0.0
2017-21,NTA2020,810202,10,Sunnyside,422,15.5
2017-21,NTA2020,810203,10,Woodside,224,8.1
2017-21,NTA2020,810301,10,Jackson Heights,599,11.7
2017-21,NTA2020,810302,10,East Elmhurst,328,27.6
2017-21,NTA2020,810303,10,North Corona,865,25.7
2017-21,NTA2020,810401,10,Elmhurst,526,9.8
2017-21,NTA2020,810402,10,Corona,"1,333",31.3
2017-21,NTA2020,810501,10,Maspeth,525,19.3
2017-21,NTA2020,810502,10,Ridgewood,624,15.6
2017-21,NTA2020,810503,10,Glendale,55,3.0
2017-21,NTA2020,810504,10,Middle Village,191,11.5
2017-21,NTA2020,810601,10,Rego Park,90,5.5
2017-21,NTA2020,810602,10,Forest Hills,471,7.7
2017-21,NTA2020,810701,10,College Point,390,16.7
2017-21,NTA2020,810702,10,Whitestone-Beechhurst,223,14.2
2017-21,NTA2020,810703,10,Bay Terrace-Clearview,162,11.4
2017-21,NTA2020,810704,10,Murray Hill-Broadway Flushing,482,19.1
2017-21,NTA2020,810705,10,East Flushing,123,8.5
2017-21,NTA2020,810706,10,Queensboro Hill,206,16.1
2017-21,NTA2020,810707,10,Flushing-Willets Point,688,21.2
2017-21,NTA2020,810801,10,Kew Gardens Hills,544,16.2
2017-21,NTA2020,810802,10,Pomonok-Electchester-Hillcrest,351,14.6
2017-21,NTA2020,810803,10,Fresh Meadows-Utopia,101,6.0
2017-21,NTA2020,810804,10,Jamaica Estates-Holliswood,110,7.6
2017-21,NTA2020,810805,10,Jamaica Hills-Briarwood,822,23.9
2017-21,NTA2020,810901,10,Kew Gardens,75,5.1
2017-21,NTA2020,810902,10,Richmond Hill,305,13.7
2017-21,NTA2020,810903,10,South Richmond Hill,196,19.6
2017-21,NTA2020,810904,10,Ozone Park (North),291,16.9
2017-21,NTA2020,810905,10,Woodhaven,397,17.2
2017-21,NTA2020,811001,10,South Ozone Park,509,10.7
2017-21,NTA2020,811002,10,Ozone Park,257,13.3
2017-21,NTA2020,811003,10,Howard Beach-Lindenwood,72,4.7
2017-21,NTA2020,811101,10,Auburndale,163,9.8
2017-21,NTA2020,811102,10,Bayside,103,6.0
2017-21,NTA2020,811103,10,Douglaston-Little Neck,153,12.1
2017-21,NTA2020,811104,10,Oakland Gardens-Hollis Hills,113,6.4
2017-21,NTA2020,811201,10,Jamaica,960,23.5
2017-21,NTA2020,811202,10,South Jamaica,364,10.9
2017-21,NTA2020,811203,10,Baisley Park,570,22.7
2017-21,NTA2020,811204,10,Springfield Gardens (North)-Rochdale Village,165,8.8
2017-21,NTA2020,811205,10,St. Albans,430,15.0
2017-21,NTA2020,811206,10,Hollis,151,14.1
2017-21,NTA2020,811301,10,Glen Oaks-Floral Park-New Hyde Park,75,5.1
2017-21,NTA2020,811302,10,Bellerose,235,13.7
2017-21,NTA2020,811303,10,Queens Village,498,18.3
2017-21,NTA2020,811304,10,Cambria Heights,29,3.4
2017-21,NTA2020,811305,10,Laurelton,64,5.0
2017-21,NTA2020,811306,10,Springfield Gardens (South)-Brookville,159,13.9
2017-21,NTA2020,811307,10,Rosedale,134,10.5
2017-21,NTA2020,811401,10,Far Rockaway-Bayswater,"1,269",22.7
2017-21,NTA2020,811402,10,Rockaway Beach-Arverne-Edgemere,979,27.2
2017-21,NTA2020,811403,10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,129,9.3
2017-21,NTA2020,850101,10,St. George-New Brighton,136,16.8
2017-21,NTA2020,850102,10,Tompkinsville-Stapleton-Clifton-Fox Hills,172,22.2
2017-21,NTA2020,850103,10,Rosebank-Shore Acres-Park Hill,175,13.4
2017-21,NTA2020,850104,10,West New Brighton-Silver Lake-Grymes Hill,196,9.6
2017-21,NTA2020,850105,10,Westerleigh-Castleton Corners,107,5.4
2017-21,NTA2020,850106,10,Port Richmond,553,34.1
2017-21,NTA2020,850107,10,Mariner's Harbor-Arlington-Graniteville,357,20.2
2017-21,NTA2020,850201,10,Grasmere-Arrochar-South Beach-Dongan Hills,254,12.2
2017-21,NTA2020,850202,10,New Dorp-Midland Beach,27,2.0
2017-21,NTA2020,850203,10,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,179,9.9
2017-21,NTA2020,850204,10,New Springville-Willowbrook-Bulls Head-Travis,344,15.1
2017-21,NTA2020,850301,10,Oakwood-Richmondtown,93,9.6
2017-21,NTA2020,850302,10,Great Kills-Eltingville,328,11.4
2017-21,NTA2020,850303,10,Arden Heights-Rossville,169,8.6
2017-21,NTA2020,850304,10,Annadale-Huguenot-Prince's Bay-Woodrow,297,10.7
2017-21,NTA2020,850305,10,Tottenville-Charleston,22,2.6
2017-21,CDTA2020,501,7,Melrose-Mott Haven-Port Morris (CD 1),"4,576",62.0
2017-21,CDTA2020,502,7,Longwood-Hunts Point (CD 2),"1,280",37.8
2017-21,CDTA2020,503,7,Morrisania-Crotona Park East (CD 3),"3,207",45.5
2017-21,CDTA2020,504,7,Highbridge-Concourse (CD 4),"4,351",42.5
2017-21,CDTA2020,505,7,Morris Heights-Mount Hope (CD 5),"4,616",39.8
2017-21,CDTA2020,506,7,Tremont-Belmont-West Farms (CD 6),"3,328",55.3
2017-21,CDTA2020,507,7,Fordham-Bedford Park-Norwood (CD 7),"3,588",33.0
2017-21,CDTA2020,508,7,Riverdale-Kingsbridge-Marble Hill (CD 8),"1,640",23.8
2017-21,CDTA2020,509,7,Soundview-Parkchester (CD 9),"4,409",36.2
2017-21,CDTA2020,510,7,Co-op City-Throgs Neck (CD 10),"1,097",15.2
2017-21,CDTA2020,511,7,Pelham Parkway-Morris Park (CD 11),"1,890",25.3
2017-21,CDTA2020,512,7,Wakefield-Williamsbridge-Eastchester (CD 12),"2,491",23.9
2017-21,CDTA2020,4701,7,Williamsburg-Greenpoint (CD 1),"7,014",39.9
2017-21,CDTA2020,4702,7,Downtown Brooklyn-Fort Greene (CD 2),877,9.9
2017-21,CDTA2020,4703,7,Bedford-Stuyvesant (CD 3),"4,181",34.8
2017-21,CDTA2020,4704,7,Bushwick (CD 4),"1,900",37.0
2017-21,CDTA2020,4705,7,East New York-Cypress Hills (CD 5),"4,639",31.1
2017-21,CDTA2020,4706,7,Park Slope-Carroll Gardens (CD 6),551,5.2
2017-21,CDTA2020,4707,7,Sunset Park-Windsor Terrace (CD 7),"1,378",17.2
2017-21,CDTA2020,4708,7,Crown Heights (North) (CD 8),"1,399",19.5
2017-21,CDTA2020,4709,7,Crown Heights (South) (CD 9),"1,171",20.6
2017-21,CDTA2020,4710,7,Bay Ridge-Dyker Heights (CD 10),"1,185",16.0
2017-21,CDTA2020,4711,7,Bensonhurst-Bath Beach (CD 11),"2,587",20.0
2017-21,CDTA2020,4712,7,Borough Park-Kensington (CD 12),"8,867",40.0
2017-21,CDTA2020,4713,7,Coney Island-Brighton Beach (CD 13),"1,380",22.4
2017-21,CDTA2020,4714,7,Flatbush-Midwood (CD 14),"2,019",16.4
2017-21,CDTA2020,4715,7,Sheepshead Bay-Gravesend (East) (CD 15),"2,070",18.7
2017-21,CDTA2020,4716,7,Ocean Hill-Brownsville (CD 16),"2,212",36.9
2017-21,CDTA2020,4717,7,East Flatbush (CD 17),"1,596",20.4
2017-21,CDTA2020,4718,7,Canarsie-Flatlands (CD 18),"1,963",14.8
2017-21,CDTA2020,6101,7,Financial District-Tribeca (CD 1),59,1.3
2017-21,CDTA2020,6102,7,Greenwich Village-SoHo (CD 2),85,3.0
2017-21,CDTA2020,6103,7,Lower East Side-Chinatown (CD 3),"1,483",33.2
2017-21,CDTA2020,6104,7,Chelsea-Hell's Kitchen (CD 4),162,5.5
2017-21,CDTA2020,6105,7,Midtown-Flatiron-Union Square (CD 5),24,1.7
2017-21,CDTA2020,6106,7,East Midtown-Murray Hill (CD 6),121,2.1
2017-21,CDTA2020,6107,7,Upper West Side (CD 7),"1,307",11.0
2017-21,CDTA2020,6108,7,Upper East Side-Roosevelt Island (CD 8),233,2.0
2017-21,CDTA2020,6109,7,Morningside Heights-Hamilton Heights (CD 9),"1,439",29.3
2017-21,CDTA2020,6110,7,Harlem (CD 10),"2,647",30.9
2017-21,CDTA2020,6111,7,East Harlem (CD 11),"2,614",35.4
2017-21,CDTA2020,6112,7,Washington Heights-Inwood (CD 12),"2,379",24.8
2017-21,CDTA2020,8101,7,Astoria-Queensbridge (CD 1),"1,136",13.1
2017-21,CDTA2020,8102,7,Long Island City-Sunnyside-Woodside (CD 2),646,8.5
2017-21,CDTA2020,8103,7,Jackson Heights-East Elmhurst (CD 3),"1,792",18.5
2017-21,CDTA2020,8104,7,Elmhurst-Corona (CD 4),"1,859",19.3
2017-21,CDTA2020,8105,7,Ridgewood-Maspeth-Middle Village (CD 5),"1,395",13.6
2017-21,CDTA2020,8106,7,Forest Hills-Rego Park (CD 6),561,7.2
2017-21,CDTA2020,8107,7,Flushing-Murray Hill-Whitestone (CD 7),"2,274",16.5
2017-21,CDTA2020,8108,7,Fresh Meadows-Hillcrest-Briarwood (CD 8),"1,928",15.6
2017-21,CDTA2020,8109,7,Kew Gardens-Richmond Hill-Woodhaven (CD 9),"1,264",14.5
2017-21,CDTA2020,8110,7,South Ozone Park-Howard Beach (CD 10),838,10.2
2017-21,CDTA2020,8111,7,Auburndale-Bayside-Douglaston (CD 11),532,8.3
2017-21,CDTA2020,8112,7,Jamaica-St. Albans-Hollis (CD 12),"2,640",16.8
2017-21,CDTA2020,8113,7,Queens Village-Bellerose-Rosedale (CD 13),"1,194",11.4
2017-21,CDTA2020,8114,7,The Rockaways (CD 14),"2,377",22.5
2017-21,CDTA2020,8501,7,North Shore (CD 1),"1,696",16.4
2017-21,CDTA2020,8502,7,Mid-Island (CD 2),804,10.7
2017-21,CDTA2020,8503,7,South Shore (CD 3),909,9.7
2017-21,UHF42,101,4,Kingsbridge - Riverdale,"1,307",24.3
2017-21,UHF42,102,4,Northeast Bronx,"2,706",22.8
2017-21,UHF42,103,4,Fordham - Bronx Pk,"7,223",34.1
2017-21,UHF42,104,4,Pelham - Throgs Neck,"5,543",27.2
2017-21,UHF42,105,4,Crotona - Tremont,"7,466",45.1
2017-21,UHF42,106,4,High Bridge - Morrisania,"7,562",48.8
2017-21,UHF42,107,4,Hunts Point - Mott Haven,"4,666",47.5
2017-21,UHF42,201,4,Greenpoint,"2,068",28.5
2017-21,UHF42,202,4,Downtown - Heights - Slope,"3,173",14.0
2017-21,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"5,833",25.2
2017-21,UHF42,204,4,East New York,"4,744",31.2
2017-21,UHF42,205,4,Sunset Park,"1,650",22.0
2017-21,UHF42,206,4,Borough Park,"11,050",32.6
2017-21,UHF42,207,4,East Flatbush - Flatbush,"2,701",16.4
2017-21,UHF42,208,4,Canarsie - Flatlands,"1,901",15.3
2017-21,UHF42,209,4,Bensonhurst - Bay Ridge,"2,018",16.1
2017-21,UHF42,210,4,Coney Island - Sheepshead Bay,"3,862",20.0
2017-21,UHF42,211,4,Williamsburg - Bushwick,"6,291",44.1
2017-21,UHF42,301,4,Washington Heights,"3,170",25.8
2017-21,UHF42,302,4,Central Harlem - Morningside Heights,"3,462",30.9
2017-21,UHF42,303,4,East Harlem,"2,432",37.5
2017-21,UHF42,304,4,Upper West Side,"1,322",10.9
2017-21,UHF42,305,4,Upper East Side,233,2.0
2017-21,UHF42,306,4,Chelsea - Clinton,177,4.2
2017-21,UHF42,307,4,Gramercy Park - Murray Hill,96,1.8
2017-21,UHF42,308,4,Greenwich Village - SoHo,119,4.0
2017-21,UHF42,309,4,Union Square - Lower East Side,"1,411",24.5
2017-21,UHF42,310,4,Lower Manhattan,131,3.5
2017-21,UHF42,401,4,Long Island City - Astoria,"1,475",12.5
2017-21,UHF42,402,4,West Queens,"4,316",16.4
2017-21,UHF42,403,4,Flushing - Clearview,"2,398",16.4
2017-21,UHF42,404,4,Bayside - Little Neck,384,8.2
2017-21,UHF42,405,4,Ridgewood - Forest Hills,"1,598",10.3
2017-21,UHF42,406,4,Fresh Meadows,"1,004",13.0
2017-21,UHF42,407,4,Southwest Queens,"2,102",12.4
2017-21,UHF42,408,4,Jamaica,"3,533",17.2
2017-21,UHF42,409,4,Southeast Queens,"1,573",9.4
2017-21,UHF42,410,4,Rockaways,"2,377",22.5
2017-21,UHF42,501,4,Port Richmond,"1,090",22.4
2017-21,UHF42,502,4,Stapleton - St. George,777,11.5
2017-21,UHF42,503,4,Willowbrook,583,12.2
2017-21,UHF42,504,4,South Beach - Tottenville,959,8.8
2017-21,Borough,1,1,Bronx,"35,855",36.0
2017-21,Borough,2,1,Brooklyn,"46,989",24.8
2017-21,Borough,3,1,Manhattan,"13,171",17.2
2017-21,Borough,4,1,Queens,"20,436",14.6
2017-21,Borough,5,1,Staten Island,"3,409",12.5
2017-21,Citywide,1,0,New York City,"119,860",22.5
2016-20,NTA2020,50101,10,Mott Haven-Port Morris,"2,210",56.7
2016-20,NTA2020,50102,10,Melrose,"2,258",63.9
2016-20,NTA2020,50201,10,Hunts Point,423,38.4
2016-20,NTA2020,50202,10,Longwood,863,39.0
2016-20,NTA2020,50301,10,Morrisania,"1,224",44.1
2016-20,NTA2020,50302,10,Claremont Village-Claremont (East),955,54.8
2016-20,NTA2020,50303,10,Crotona Park East,761,34.4
2016-20,NTA2020,50401,10,Concourse-Concourse Village,"1,843",45.6
2016-20,NTA2020,50402,10,Highbridge,966,45.0
2016-20,NTA2020,50403,10,Mount Eden-Claremont (West),"1,675",41.0
2016-20,NTA2020,50501,10,University Heights (South)-Morris Heights,"1,849",42.7
2016-20,NTA2020,50502,10,Mount Hope,"2,003",50.5
2016-20,NTA2020,50503,10,Fordham Heights,"1,257",40.1
2016-20,NTA2020,50601,10,West Farms,"1,013",72.9
2016-20,NTA2020,50602,10,Tremont,"1,201",52.1
2016-20,NTA2020,50603,10,Belmont,"1,222",49.0
2016-20,NTA2020,50701,10,University Heights (North)-Fordham,962,29.4
2016-20,NTA2020,50702,10,Bedford Park,"1,927",41.9
2016-20,NTA2020,50703,10,Norwood,975,35.4
2016-20,NTA2020,50801,10,Kingsbridge Heights-Van Cortlandt Village,839,29.4
2016-20,NTA2020,50802,10,Kingsbridge-Marble Hill,651,43.8
2016-20,NTA2020,50803,10,Riverdale-Spuyten Duyvil,170,6.2
2016-20,NTA2020,50901,10,Soundview-Bruckner-Bronx River,"2,116",40.8
2016-20,NTA2020,50902,10,Soundview-Clason Point,"1,025",43.1
2016-20,NTA2020,50903,10,Castle Hill-Unionport,879,34.0
2016-20,NTA2020,50904,10,Parkchester,716,35.9
2016-20,NTA2020,51001,10,Westchester Square,341,25.5
2016-20,NTA2020,51002,10,Throgs Neck-Schuylerville,471,15.2
2016-20,NTA2020,51003,10,Pelham Bay-Country Club-City Island,134,10.7
2016-20,NTA2020,51004,10,Co-op City,434,32.9
2016-20,NTA2020,51101,10,Pelham Parkway-Van Nest,428,24.5
2016-20,NTA2020,51102,10,Morris Park,149,11.3
2016-20,NTA2020,51103,10,Pelham Gardens,520,32.5
2016-20,NTA2020,51104,10,Allerton,656,21.8
2016-20,NTA2020,51201,10,Williamsbridge-Olinville,"1,280",29.6
2016-20,NTA2020,51202,10,Eastchester-Edenwald-Baychester,"1,090",31.2
2016-20,NTA2020,51203,10,Wakefield-Woodlawn,428,15.6
2016-20,NTA2020,470101,10,Greenpoint,15,0.9
2016-20,NTA2020,470102,10,Williamsburg,909,21.8
2016-20,NTA2020,470103,10,South Williamsburg,"5,185",62.6
2016-20,NTA2020,470104,10,East Williamsburg,934,33.2
2016-20,NTA2020,470201,10,Brooklyn Heights,23,1.5
2016-20,NTA2020,470202,10,Downtown Brooklyn-DUMBO-Boerum Hill,273,9.8
2016-20,NTA2020,470203,10,Fort Greene,197,9.2
2016-20,NTA2020,470204,10,Clinton Hill,45,2.4
2016-20,NTA2020,470301,10,Bedford-Stuyvesant (West),"2,664",38.8
2016-20,NTA2020,470302,10,Bedford-Stuyvesant (East),"1,281",26.5
2016-20,NTA2020,470401,10,Bushwick (West),928,39.3
2016-20,NTA2020,470402,10,Bushwick (East),"1,051",32.8
2016-20,NTA2020,470501,10,Cypress Hills,791,25.9
2016-20,NTA2020,470502,10,East New York (North),"1,400",35.6
2016-20,NTA2020,470503,10,East New York-New Lots,940,30.2
2016-20,NTA2020,470504,10,Spring Creek-Starrett City,304,40.8
2016-20,NTA2020,470505,10,East New York-City Line,"1,303",40.3
2016-20,NTA2020,470601,10,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,234,4.6
2016-20,NTA2020,470602,10,Park Slope,90,1.8
2016-20,NTA2020,470701,10,Windsor Terrace-South Slope,99,5.9
2016-20,NTA2020,470702,10,Sunset Park (West),924,27.4
2016-20,NTA2020,470703,10,Sunset Park (Central),841,26.1
2016-20,NTA2020,470801,10,Prospect Heights,167,9.7
2016-20,NTA2020,470802,10,Crown Heights (North),"1,620",32.3
2016-20,NTA2020,470901,10,Crown Heights (South),831,26.5
2016-20,NTA2020,470902,10,Prospect Lefferts Gardens-Wingate,454,19.9
2016-20,NTA2020,471001,10,Bay Ridge,593,12.6
2016-20,NTA2020,471002,10,Dyker Heights,610,25.5
2016-20,NTA2020,471101,10,Bensonhurst,"1,464",20.8
2016-20,NTA2020,471102,10,Bath Beach,544,22.0
2016-20,NTA2020,471103,10,Gravesend (West),805,20.5
2016-20,NTA2020,471201,10,Sunset Park (East)-Borough Park (West),849,39.9
2016-20,NTA2020,471202,10,Borough Park,"6,427",50.0
2016-20,NTA2020,471203,10,Kensington,944,30.4
2016-20,NTA2020,471204,10,Mapleton-Midwood (West),"1,049",26.3
2016-20,NTA2020,471301,10,Gravesend (South),262,15.7
2016-20,NTA2020,471302,10,Coney Island-Sea Gate,574,23.2
2016-20,NTA2020,471303,10,Brighton Beach,712,34.8
2016-20,NTA2020,471401,10,Flatbush,813,18.9
2016-20,NTA2020,471402,10,Flatbush (West)-Ditmas Park-Parkville,452,16.0
2016-20,NTA2020,471403,10,Midwood,942,18.7
2016-20,NTA2020,471501,10,Gravesend (East)-Homecrest,989,19.9
2016-20,NTA2020,471502,10,Madison,372,13.7
2016-20,NTA2020,471503,10,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,327,9.8
2016-20,NTA2020,471601,10,Ocean Hill,870,34.1
2016-20,NTA2020,471602,10,Brownsville,956,41.0
2016-20,NTA2020,471701,10,East Flatbush-Erasmus,429,17.8
2016-20,NTA2020,471702,10,East Flatbush-Farragut,257,16.6
2016-20,NTA2020,471703,10,East Flatbush-Rugby,330,15.1
2016-20,NTA2020,471704,10,East Flatbush-Remsen Village,824,34.2
2016-20,NTA2020,471801,10,Flatlands,513,12.9
2016-20,NTA2020,471802,10,Marine Park-Mill Basin-Bergen Beach,132,4.8
2016-20,NTA2020,471803,10,Canarsie,880,15.9
2016-20,NTA2020,610101,10,Financial District-Battery Park City,38,1.5
2016-20,NTA2020,610102,10,Tribeca-Civic Center,6,0.3
2016-20,NTA2020,610201,10,SoHo-Little Italy-Hudson Square,73,10.9
2016-20,NTA2020,610202,10,Greenwich Village,0,0.0
2016-20,NTA2020,610203,10,West Village,20,1.5
